month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
3,7,3,0,0.0,0.0,0.0,1.2064,0.0,0.0,0.0,238.19167
3,8,3,0,0.0,0.0,0.0,1.80435,0.0,0.0,0.0,482.29584
3,9,3,0,0.0,0.0,0.0,1.8801,0.0,0.0,0.0,671.88336
3,10,3,0,0.0,0.0,0.0,2.3772082,0.0,0.0,0.0,801.9667
3,11,3,0,0.0,0.0,0.0,1.64895,0.0,0.0,0.0,862.32916
3,12,3,0,0.0,0.0,0.0,0.5262833,0.0,0.0,0.0,859.7208
3,13,3,0,0.0,0.0,0.0,0.58488333,0.0,0.0,0.0,795.8958
3,14,3,0,0.0,0.0,0.0,0.5553167,0.0,0.0,0.0,671.2083
3,15,3,0,0.0,0.0,0.0,0.80591667,0.0,0.0,0.0,489.675
3,16,3,0,0.0,0.0,0.0,0.22368333,0.0,0.0,0.0,256.08334
3,17,3,0,0.0,0.0,0.0,0.21378334,0.0,0.0,0.0,33.425
3,18,3,0,0.0,0.0,0.0,0.43365,0.0,0.0,0.0,0.0
3,19,3,0,0.0,0.0,0.0,0.836,0.0,0.0,0.0,0.0
3,20,3,0,0.0,0.0,0.0,1.22045,0.0,0.0,0.0,0.0
3,21,3,0,0.0,0.0,0.0,1.1895833,0.0,0.0,0.0,0.0
3,22,3,0,0.0,0.0,0.0,1.8828,0.0,0.0,0.0,0.0
3,23,3,0,0.0,0.0,0.0,0.9914167,0.0,0.0,0.0,0.0
3,24,3,0,0.0,0.0,0.0,1.3896834,0.0,0.0,0.0,0.0
3,1,4,0,0.0,0.0,0.0,1.479,0.0,0.0,0.0,0.0
3,2,4,0,0.0,0.0,0.0,1.45495,0.0,0.0,0.0,0.0
3,3,4,0,0.0,0.0,0.0,0.91693336,0.0,0.0,0.0,0.0
3,4,4,0,0.0,0.0,0.0,1.2298666,0.0,0.0,0.0,0.0
3,5,4,0,0.0,0.0,0.0,0.9289,0.0,0.0,0.0,0.0
3,6,4,0,0.0,0.0,0.0,1.1529334,0.0,0.0,0.0,0.0
3,7,4,0,0.0,0.0,0.0,0.8785833,0.0,0.0,0.0,246.39583
3,8,4,0,0.0,0.0,0.0,1.0400333,0.0,0.0,0.0,492.29166
3,9,4,0,0.0,0.0,0.0,1.0400333,0.0,0.0,0.0,683.17914
3,10,4,0,0.0,0.0,0.0,0.98178333,0.0,0.0,0.0,809.48334
3,11,4,0,0.0,0.0,0.0,1.4587333,0.0,0.0,0.0,872.2792
3,12,4,0,0.0,0.0,0.0,0.74363333,0.0,0.0,0.0,873.01666
3,13,4,0,0.0,0.0,0.0,0.26278332,0.0,0.0,0.0,804.525
3,14,4,0,0.0,0.0,0.0,0.20271666,0.0,0.0,0.0,678.3542
3,15,4,0,0.0,0.0,0.0,0.2098,0.0,0.0,0.0,479.60834
3,16,4,0,0.0,0.0,0.0,0.37725,0.0,0.0,0.0,189.31667
3,17,4,0,0.0,0.0,0.0,0.6796167,0.0,0.0,0.0,30.4375
3,18,4,0,0.0,0.0,0.0,1.1972166,0.0,0.0,0.0,0.0
3,19,4,0,0.0,0.0,0.0,0.44131666,0.0,0.0,0.0,0.0
3,20,4,0,0.0,0.0,0.0,5.0071836,0.0,0.0,0.0,0.0
3,21,4,0,0.0,0.0,0.0,1.757,0.0,0.0,0.0,0.0
3,22,4,0,0.0,0.0,0.0,1.3919333,0.0,0.0,0.0,0.0
3,23,4,0,0.0,0.0,0.0,0.6988,0.0,0.0,0.0,0.0
3,24,4,0,0.0,0.0,0.0,0.55616665,0.0,0.0,0.0,0.0
3,1,5,0,0.0,0.0,0.0,0.5592833,0.0,0.0,0.0,0.0
3,2,5,0,0.0,0.0,0.0,0.5655,0.0,0.0,0.0,0.0
3,3,5,0,0.0,0.0,0.0,0.8527,0.0,0.0,0.0,0.0
3,4,5,0,0.0,0.0,0.0,0.85393333,0.0,0.0,0.0,0.0
3,5,5,0,0.0,0.0,0.0,0.82481664,0.0,0.0,0.0,0.0
3,6,5,0,0.0,0.0,0.0,0.7319667,0.0,0.0,0.0,0.0
3,7,5,0,0.0,0.0,0.0,0.55105,0.0,0.0,0.0,247.1125
3,8,5,0,0.0,0.0,0.0,0.53003335,0.0,0.0,0.0,487.1
3,9,5,0,0.0,0.0,0.0,0.48806667,0.0,0.0,0.0,665.26666
3,10,5,0,0.0,0.0,0.0,1.3307166,0.0,0.0,0.0,762.3625
3,11,5,0,0.0,0.0,0.0,0.7007333,0.0,0.0,0.0,810.88336
3,12,5,0,0.0,0.0,0.0,0.33896667,0.0,0.0,0.0,794.5333
3,13,5,0,0.0,0.0,0.0,0.18955,0.0,0.0,0.0,707.6667
3,14,5,0,0.0,0.0,0.0,0.18303333,0.0,0.0,0.0,585.0292
3,15,5,0,0.0,0.0,0.0,0.18201667,0.0,0.0,0.0,429.66666
3,16,5,0,0.0,0.0,0.0,0.20578334,0.0,0.0,0.0,242.62083
3,17,5,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,37.879166
3,18,5,0,0.0,0.0,0.0,0.38755,0.0,0.0,0.0,0.0
3,19,5,0,0.0,0.0,0.0,0.5075333,0.0,0.0,0.0,0.0
3,20,5,0,0.0,0.0,0.0,0.52175,0.0,0.0,0.0,0.0
3,21,5,0,0.0,0.0,0.0,0.8810667,0.0,0.0,0.0,0.0
3,22,5,0,0.0,0.0,0.0,2.5498333,0.0,0.0,0.0,0.0
3,23,5,0,0.0,0.0,0.0,0.35581666,0.0,0.0,0.0,0.0
3,24,5,0,0.0,0.0,0.0,0.6705,0.0,0.0,0.0,0.0
3,1,6,0,0.0,0.0,0.0,0.9797,0.0,0.0,0.0,0.0
3,2,6,0,0.0,0.0,0.0,0.85438335,0.0,0.0,0.0,0.0
3,3,6,0,0.0,0.0,0.0,0.8502333,0.0,0.0,0.0,0.0
3,4,6,0,0.0,0.0,0.0,0.87628335,0.0,0.0,0.0,0.0
3,5,6,0,0.0,0.0,0.0,0.8552333,0.0,0.0,0.0,0.0
3,6,6,0,0.0,0.0,0.0,1.1800333,0.0,0.0,0.0,0.0
3,7,6,0,0.0,0.0,0.0,2.4506333,0.0,0.0,0.0,118.00833
3,8,6,0,0.0,0.0,0.0,1.4167,0.0,0.0,0.0,272.7625
3,9,6,0,0.0,0.0,0.0,1.10255,0.0,0.0,0.0,491.70416
3,10,6,0,0.0,0.0,0.0,1.4820666,0.0,0.0,0.0,609.45
3,11,6,0,0.0,0.0,0.0,0.43143332,0.0,0.0,0.0,804.3958
3,12,6,0,0.0,0.0,0.0,1.0767167,0.0,0.0,0.0,750.2167
3,13,6,0,0.0,0.0,0.0,1.0268167,0.0,0.0,0.0,613.18335
3,14,6,0,0.0,0.0,0.0,0.77023333,0.0,0.0,0.0,516.56665
3,15,6,0,0.0,0.0,0.0,0.6573833,0.0,0.0,0.0,218.5125
3,16,6,0,0.0,0.0,0.0,0.28395,0.0,0.0,0.0,93.629166
3,17,6,0,0.0,0.0,0.0,0.29958335,0.0,0.0,0.0,11.133333
3,18,6,0,0.0,0.0,0.0,0.30688334,0.0,0.0,0.0,0.0
3,19,6,0,0.0,0.0,0.0,0.60496664,0.0,0.0,0.0,0.0
3,20,6,0,0.0,0.0,0.0,0.6116667,0.0,0.0,0.0,0.0
3,21,6,0,0.0,0.0,0.0,0.6886333,0.0,0.0,0.0,0.0
3,22,6,0,0.0,0.0,0.0,0.80396664,0.0,0.0,0.0,0.0
3,23,6,0,0.0,0.0,0.0,0.82875,0.0,0.0,0.0,0.0
3,24,6,0,0.0,0.0,0.0,0.8569,0.0,0.0,0.0,0.0
3,1,7,0,0.0,0.0,0.0,1.0009834,0.0,0.0,0.0,0.0
3,2,7,0,0.0,0.0,0.0,0.56986666,0.0,0.0,0.0,0.0
3,3,7,0,0.0,0.0,0.0,1.4027333,0.0,0.0,0.0,0.0
3,4,7,0,0.0,0.0,0.0,1.6446167,0.0,0.0,0.0,0.0
3,5,7,0,0.0,0.0,0.0,1.2804834,0.0,0.0,0.0,0.0
3,6,7,0,0.0,0.0,0.0,1.2529833,0.0,0.0,0.0,0.0
3,7,7,0,0.0,0.0,0.0,1.2822,0.0,0.0,0.0,34.0125
3,8,7,0,0.0,0.0,0.0,1.1278334,0.0,0.0,0.0,110.916664
3,9,7,0,0.0,0.0,0.0,1.0360833,0.0,0.0,0.0,221.69167
3,10,7,0,0.0,0.0,0.0,0.83105,0.0,0.0,0.0,416.97083
3,11,7,0,0.0,0.0,0.0,1.03225,0.0,0.0,0.0,410.3
3,12,7,0,0.0,0.0,0.0,1.5588334,0.0,0.0,0.0,160.59584
3,13,7,0,0.0,0.0,0.0,1.0322167,0.0,0.0,0.0,78.5125
3,14,7,0,0.0,0.0,0.0,1.8223333,0.0,0.0,0.0,87.69583
3,15,7,0,0.0,0.0,0.0,1.8974667,0.0,0.0,0.0,106.47083
3,16,7,0,0.0,0.0,0.0,1.2427833,0.0,0.0,0.0,194.8625
3,17,7,0,0.0,0.0,0.0,1.33205,0.0,0.0,0.0,35.179165
3,18,7,0,0.0,0.0,0.0,1.4863167,0.0,0.0,0.0,0.0
3,19,7,0,0.0,0.0,0.0,1.52405,0.0,0.0,0.0,0.0
3,20,7,0,0.0,0.0,0.0,1.9771833,0.0,0.0,0.0,0.0
3,21,7,0,0.0,0.0,0.0,1.6411667,0.0,0.0,0.0,0.0
3,22,7,0,0.0,0.0,0.0,2.0141168,0.0,0.0,0.0,0.0
3,23,7,0,0.0,0.0,0.0,1.9858834,0.0,0.0,0.0,0.0
3,24,7,0,0.0,0.0,0.0,2.2348084,0.0,0.0,0.0,0.0
3,1,1,0,0.0,0.0,0.0,2.5593166,0.0,0.0,0.0,0.0
3,2,1,0,0.0,0.0,0.0,1.24435,0.0,0.0,0.0,0.0
3,3,1,0,0.0,0.0,0.0,0.58231664,0.0,0.0,0.0,0.0
3,4,1,0,0.0,0.0,0.0,0.30965,0.0,0.0,0.0,0.0
3,5,1,0,0.0,0.0,0.0,0.30751666,0.0,0.0,0.0,0.0
3,6,1,0,0.0,0.0,0.0,0.20840003,0.0,0.0,0.0,0.0
3,7,1,0,0.0,0.0,0.0,0.30953333,0.0,0.0,0.0,259.69168
3,8,1,0,0.0,0.0,0.0,0.31068334,0.0,0.0,0.0,497.04166
3,9,1,0,0.0,0.0,0.0,3.6915667,0.0,0.0,0.0,679.73334
3,10,1,0,0.0,0.0,0.0,2.1322334,0.0,0.0,0.0,792.87915
3,11,1,0,0.0,0.0,0.0,1.92525,0.0,0.0,0.0,842.8625
3,12,1,0,0.0,0.0,0.0,0.797,0.0,0.0,0.0,836.62085
3,13,1,0,0.0,0.0,0.0,2.1656666,0.0,0.0,0.0,777.07916
3,14,1,0,0.0,0.0,0.0,3.1565166,0.0,0.0,0.0,655.31665
3,15,1,0,0.0,0.0,0.0,0.75846666,0.0,0.0,0.0,482.72916
3,16,1,0,0.0,0.0,0.0,0.70918334,0.0,0.0,0.0,251.63333
3,17,1,0,0.0,0.0,0.0,0.23296666,0.0,0.0,0.0,36.579166
3,18,1,0,0.0,0.0,0.0,0.89716667,0.0,0.0,0.0,0.0
3,19,1,0,0.0,0.0,0.0,2.71785,0.0,0.0,0.0,0.0
3,20,1,0,0.0,0.0,0.0,1.13295,0.0,0.0,0.0,0.0
3,21,1,0,0.0,0.0,0.0,1.3432833,0.0,0.0,0.0,0.0
3,22,1,0,0.0,0.0,0.0,1.7968333,0.0,0.0,0.0,0.0
3,23,1,0,0.0,0.0,0.0,6.0449166,0.0,0.0,0.0,0.0
3,24,1,0,0.0,0.0,0.0,1.937025,0.0,0.0,0.0,0.0
3,1,2,0,0.0,0.0,0.0,1.5877334,0.0,0.0,0.0,0.0
3,2,2,0,0.0,0.0,0.0,1.4494166,0.0,0.0,0.0,0.0
3,3,2,0,0.0,0.0,0.0,1.3455833,0.0,0.0,0.0,0.0
3,4,2,0,0.0,0.0,0.0,1.4032834,0.0,0.0,0.0,0.0
3,5,2,0,0.0,0.0,0.0,1.3691666,0.0,0.0,0.0,0.0
3,6,2,0,0.0,0.0,0.0,1.2465334,0.0,0.0,0.0,0.0
3,7,2,0,0.0,0.0,0.0,1.3065,0.0,0.0,0.0,257.92917
3,8,2,0,0.0,0.0,0.0,1.25495,0.0,0.0,0.0,494.65833
3,9,2,0,0.0,0.0,0.0,1.27215,0.0,0.0,0.0,678.30835
3,10,2,0,0.0,0.0,0.0,0.78361666,0.0,0.0,0.0,760.74585
3,11,2,0,0.0,0.0,0.0,1.2357334,0.0,0.0,0.0,769.2917
3,12,2,0,0.0,0.0,0.0,1.2285666,0.0,0.0,0.0,782.3125
3,13,2,0,0.0,0.0,0.0,0.57325,0.0,0.0,0.0,742.7792
3,14,2,0,0.0,0.0,0.0,0.50018334,0.0,0.0,0.0,647.24585
3,15,2,0,0.0,0.0,0.0,0.51585,0.0,0.0,0.0,475.99582
3,16,2,0,0.0,0.0,0.0,0.5237333,0.0,0.0,0.0,238.625
3,17,2,0,0.0,0.0,0.0,0.6624,0.0,0.0,0.0,36.216667
3,18,2,0,0.0,0.0,0.0,0.85246664,0.0,0.0,0.0,0.0
3,19,2,0,0.0,0.0,0.0,0.7866667,0.0,0.0,0.0,0.0
3,20,2,0,0.0,0.0,0.0,0.57423335,0.0,0.0,0.0,0.0
3,21,2,0,0.0,0.0,0.0,0.8973167,0.0,0.0,0.0,0.0
3,22,2,0,0.0,0.0,0.0,0.9489667,0.0,0.0,0.0,0.0
3,23,2,0,0.0,0.0,0.0,0.9586833,0.0,0.0,0.0,0.0
3,24,2,0,0.0,0.0,0.0,0.71899164,0.0,0.0,0.0,0.0
3,1,3,0,0.0,0.0,0.0,0.3073,0.0,0.0,0.0,0.0
3,2,3,0,0.0,0.0,0.0,0.30301666,0.0,0.0,0.0,0.0
3,3,3,0,0.0,0.0,0.0,0.30345,0.0,0.0,0.0,0.0
3,4,3,0,0.0,0.0,0.0,0.30223334,0.0,0.0,0.0,0.0
3,5,3,0,0.0,0.0,0.0,0.55048335,0.0,0.0,0.0,0.0
3,6,3,0,0.0,0.0,0.0,0.62928337,0.0,0.0,0.0,0.0
3,7,3,0,0.0,0.0,0.0,0.36985,0.0,0.0,0.0,218.3125
3,8,3,0,0.0,0.0,0.0,2.04085,0.0,0.0,0.0,477.52084
3,9,3,0,0.0,0.0,0.0,1.8882166,0.0,0.0,0.0,652.6375
3,10,3,0,0.0,0.0,0.0,2.68545,0.0,0.0,0.0,779.2792
3,11,3,0,0.0,0.0,0.0,0.97415,0.0,0.0,0.0,831.3333
3,12,3,0,0.0,0.0,0.0,0.8645167,0.0,0.0,0.0,831.65
3,13,3,0,0.0,0.0,0.0,0.7185,0.0,0.0,0.0,736.25836
3,14,3,0,0.0,0.0,0.0,0.66845,0.0,0.0,0.0,624.14166
3,15,3,0,0.0,0.0,0.0,1.0061,0.0,0.0,0.0,446.12082
3,16,3,0,0.0,0.0,0.0,0.8511208,0.0,0.0,0.0,223.67917
3,17,3,0,0.0,0.0,0.0,0.25541666,0.0,0.0,0.0,34.558334
3,18,3,0,0.0,0.0,0.0,0.25773335,0.0,0.0,0.0,0.0
3,19,3,0,0.0,0.0,0.0,0.2576,0.0,0.0,0.0,0.0
3,20,3,0,0.0,0.0,0.0,0.49678335,0.0,0.0,0.0,0.0
3,21,3,0,0.0,0.0,0.0,2.74795,0.0,0.0,0.0,0.0
3,22,3,0,0.0,0.0,0.0,1.3922833,0.0,0.0,0.0,0.0
3,23,3,0,0.0,0.0,0.0,3.2841167,0.0,0.0,0.0,0.0
3,24,3,0,0.0,0.0,0.0,0.43313333,0.0,0.0,0.0,0.0
3,1,4,0,0.0,0.0,0.0,0.2721,0.0,0.0,0.0,0.0
3,2,4,0,0.0,0.0,0.0,0.2714,0.0,0.0,0.0,0.0
3,3,4,0,0.0,0.0,0.0,0.2713,0.0,0.0,0.0,0.0
3,4,4,0,0.0,0.0,0.0,0.27013335,0.0,0.0,0.0,0.0
3,5,4,0,0.0,0.0,0.0,0.26638332,0.0,0.0,0.0,0.0
3,6,4,0,0.0,0.0,0.0,0.16931668,0.0,0.0,0.0,0.0
3,7,4,0,0.0,0.0,0.0,0.26603332,0.0,0.0,0.0,257.70834
3,8,4,0,0.0,0.0,0.0,0.27226666,0.0,0.0,0.0,484.96667
3,9,4,0,0.0,0.0,0.0,0.58166665,0.0,0.0,0.0,655.87915
3,10,4,0,0.0,0.0,0.0,0.7395333,0.0,0.0,0.0,769.575
3,11,4,0,0.0,0.0,0.0,0.84326667,0.0,0.0,0.0,817.44165
3,12,4,0,0.0,0.0,0.0,0.6566167,0.0,0.0,0.0,812.7292
3,13,4,0,0.0,0.0,0.0,0.8222833,0.0,0.0,0.0,737.375
3,14,4,0,0.0,0.0,0.0,0.40268335,0.0,0.0,0.0,619.98334
3,15,4,0,0.0,0.0,0.0,0.27046666,0.0,0.0,0.0,439.09583
3,16,4,0,0.0,0.0,0.0,0.27078333,0.0,0.0,0.0,221.94583
3,17,4,0,0.0,0.0,0.0,0.2657,0.0,0.0,0.0,30.220833
3,18,4,0,0.0,0.0,0.0,0.26925,0.0,0.0,0.0,0.0
3,19,4,0,0.0,0.0,0.0,0.26905,0.0,0.0,0.0,0.0
3,20,4,0,0.0,0.0,0.0,0.26633334,0.0,0.0,0.0,0.0
3,21,4,0,0.0,0.0,0.0,0.26595,0.0,0.0,0.0,0.0
3,22,4,0,0.0,0.0,0.0,0.28735,0.0,0.0,0.0,0.0
3,23,4,0,0.0,0.0,0.0,1.7986166,0.0,0.0,0.0,0.0
3,24,4,0,0.0,0.0,0.0,2.9070168,0.0,0.0,0.0,0.0
3,1,5,0,0.0,0.0,0.0,1.1484833,0.0,0.0,0.0,0.0
3,2,5,0,0.0,0.0,0.0,0.67945,0.0,0.0,0.0,0.0
3,3,5,0,0.0,0.0,0.0,0.27168334,0.0,0.0,0.0,0.0
3,4,5,0,0.0,0.0,0.0,0.27088332,0.0,0.0,0.0,0.0
3,5,5,0,0.0,0.0,0.0,0.29811665,0.0,0.0,0.0,0.0
3,6,5,0,0.0,0.0,0.0,0.18133336,0.0,0.0,0.0,0.0
3,7,5,0,0.0,0.0,0.0,0.31241667,0.0,0.0,0.0,236.03334
3,8,5,0,0.0,0.0,0.0,0.31283334,0.0,0.0,0.0,342.57083
3,9,5,0,0.0,0.0,0.0,0.71201664,0.0,0.0,0.0,582.0917
3,10,5,0,0.0,0.0,0.0,1.4873166,0.0,0.0,0.0,684.2833
3,11,5,0,0.0,0.0,0.0,2.0451,0.0,0.0,0.0,605.23334
3,12,5,0,0.0,0.0,0.0,0.75586665,0.0,0.0,0.0,694.1458
3,13,5,0,0.0,0.0,0.0,0.19953333,0.0,0.0,0.0,604.24585
3,14,5,0,0.0,0.0,0.0,0.18031667,0.0,0.0,0.0,541.5625
3,15,5,0,0.0,0.0,0.0,0.63595,0.0,0.0,0.0,330.95834
3,16,5,0,0.0,0.0,0.0,1.0682334,0.0,0.0,0.0,124.3
3,17,5,0,0.0,0.0,0.0,0.76273334,0.0,0.0,0.0,19.783333
3,18,5,0,0.0,0.0,0.0,0.26836666,0.0,0.0,0.0,0.0
3,19,5,0,0.0,0.0,0.0,0.26833335,0.0,0.0,0.0,0.0
3,20,5,0,0.0,0.0,0.0,0.26766667,0.0,0.0,0.0,0.0
3,21,5,0,0.0,0.0,0.0,0.27231666,0.0,0.0,0.0,0.0
3,22,5,0,0.0,0.0,0.0,0.26773334,0.0,0.0,0.0,0.0
3,23,5,0,0.0,0.0,0.0,0.27696666,0.0,0.0,0.0,0.0
3,24,5,0,0.0,0.0,0.0,0.9630333,0.0,0.0,0.0,0.0
3,1,6,0,0.0,0.0,0.0,0.8382667,0.0,0.0,0.0,0.0
3,2,6,0,0.0,0.0,0.0,0.7166167,0.0,0.0,0.0,0.0
3,3,6,0,0.0,0.0,0.0,0.3113,0.0,0.0,0.0,0.0
3,4,6,0,0.0,0.0,0.0,0.31028333,0.0,0.0,0.0,0.0
3,5,6,0,0.0,0.0,0.0,0.30961666,0.0,0.0,0.0,0.0
3,6,6,0,0.0,0.0,0.0,0.18571335,0.0,0.0,0.0,0.0
3,7,6,0,0.0,0.0,0.0,0.35026667,0.0,0.0,0.0,261.95
3,8,6,0,0.0,0.0,0.0,0.5050833,0.0,0.0,0.0,484.27917
3,9,6,0,0.0,0.0,0.0,0.4796,0.0,0.0,0.0,655.7875
3,10,6,0,0.0,0.0,0.0,0.71995,0.0,0.0,0.0,764.15
3,11,6,0,0.0,0.0,0.0,0.67971665,0.0,0.0,0.0,810.39166
3,12,6,0,0.0,0.0,0.0,1.5862,0.0,0.0,0.0,806.85834
3,13,6,0,0.0,0.0,0.0,1.5953667,0.0,0.0,0.0,750.30414
3,14,6,0,0.0,0.0,0.0,1.8452,0.0,0.0,0.0,625.025
3,15,6,0,0.0,0.0,0.0,1.4356834,0.0,0.0,0.0,466.35
3,16,6,0,0.0,0.0,0.0,0.544,0.0,0.0,0.0,245.92917
3,17,6,0,0.0,0.0,0.0,0.75951666,0.0,0.0,0.0,33.379166
3,18,6,0,0.0,0.0,0.0,0.76921666,0.0,0.0,0.0,0.0
3,19,6,0,0.0,0.0,0.0,0.26716667,0.0,0.0,0.0,0.0
3,20,6,0,0.0,0.0,0.0,0.2664,0.0,0.0,0.0,0.0
3,21,6,0,0.0,0.0,0.0,0.27073333,0.0,0.0,0.0,0.0
3,22,6,0,0.0,0.0,0.0,0.26591668,0.0,0.0,0.0,0.0
3,23,6,0,0.0,0.0,0.0,0.35035,0.0,0.0,0.0,0.0
3,24,6,0,0.0,0.0,0.0,0.55913335,0.0,0.0,0.0,0.0
3,1,7,0,0.0,0.0,0.0,0.28393334,0.0,0.0,0.0,0.0
3,2,7,0,0.0,0.0,0.0,0.7266,0.0,0.0,0.0,0.0
3,3,7,0,0.0,0.0,0.0,0.2757,0.0,0.0,0.0,0.0
3,4,7,0,0.0,0.0,0.0,0.27296665,0.0,0.0,0.0,0.0
3,5,7,0,0.0,0.0,0.0,0.27106667,0.0,0.0,0.0,0.0
3,6,7,0,0.0,0.0,0.0,0.27113333,0.0,0.0,0.0,0.0
3,7,7,0,0.0,0.0,0.0,0.27886668,0.0,0.0,0.0,39.304165
3,8,7,0,0.0,0.0,0.0,1.0757667,0.0,0.0,0.0,266.41666
3,9,7,0,0.0,0.0,0.0,1.6283667,0.0,0.0,0.0,487.5125
3,10,7,0,0.0,0.0,0.0,3.1317,0.0,0.0,0.0,658.17914
3,11,7,0,0.0,0.0,0.0,1.8346167,0.0,0.0,0.0,767.7083
3,12,7,0,0.0,0.0,0.0,1.2528666,0.0,0.0,0.0,802.8542
3,13,7,0,0.0,0.0,0.0,0.17831667,0.0,0.0,0.0,796.81665
3,14,7,0,0.0,0.0,0.0,0.30535,0.0,0.0,0.0,742.25415
3,15,7,0,0.0,0.0,0.0,1.0637167,0.0,0.0,0.0,634.675
3,16,7,0,0.0,0.0,0.0,2.1987834,0.0,0.0,0.0,454.29166
3,17,7,0,0.0,0.0,0.0,1.5901667,0.0,0.0,0.0,236.37917
3,18,7,0,0.0,0.0,0.0,0.5772,0.0,0.0,0.0,35.6875
3,19,7,0,0.0,0.0,0.0,1.5072334,0.0,0.0,0.0,0.0
3,20,7,0,0.0,0.0,0.0,0.9364667,0.0,0.0,0.0,0.0
3,21,7,0,0.0,0.0,0.0,5.311283,0.0,0.0,0.0,0.0
3,22,7,0,0.0,0.0,0.0,1.3885,0.0,0.0,0.0,0.0
3,23,7,0,0.0,0.0,0.0,1.2179667,0.0,0.0,0.0,0.0
3,24,7,0,0.0,0.0,0.0,0.6154917,0.0,0.0,0.0,0.0
3,1,1,0,0.0,0.0,0.0,2.96575,0.0,0.0,0.0,0.0
3,2,1,0,0.0,0.0,0.0,0.45503333,0.0,0.0,0.0,0.0
3,3,1,0,0.0,0.0,0.0,0.26656666,0.0,0.0,0.0,0.0
3,4,1,0,0.0,0.0,0.0,0.26495,0.0,0.0,0.0,0.0
3,5,1,0,0.0,0.0,0.0,0.26733333,0.0,0.0,0.0,0.0
3,6,1,0,0.0,0.0,0.0,0.26715,0.0,0.0,0.0,0.0
3,7,1,0,0.0,0.0,0.0,0.4015,0.0,0.0,0.0,43.108334
3,8,1,0,0.0,0.0,0.0,0.54606664,0.0,0.0,0.0,272.1
3,9,1,0,0.0,0.0,0.0,0.8006833,0.0,0.0,0.0,494.77917
3,10,1,0,0.0,0.0,0.0,2.35915,0.0,0.0,0.0,658.67084
3,11,1,0,0.0,0.0,0.0,1.2504333,0.0,0.0,0.0,763.07916
3,12,1,0,0.0,0.0,0.0,1.19185,0.0,0.0,0.0,808.24585
3,13,1,0,0.0,0.0,0.0,1.3656167,0.0,0.0,0.0,804.0375
3,14,1,0,0.0,0.0,0.0,1.6568,0.0,0.0,0.0,747.1813
3,15,1,0,0.0,0.0,0.0,1.4833333,0.0,0.0,0.0,630.5417
3,16,1,0,0.0,0.0,0.0,1.6014333,0.0,0.0,0.0,461.625
3,17,1,0,0.0,0.0,0.0,1.4741833,0.0,0.0,0.0,241.75417
3,18,1,0,0.0,0.0,0.0,0.30298334,0.0,0.0,0.0,39.720833
3,19,1,0,0.0,0.0,0.0,0.47051665,0.0,0.0,0.0,0.0
3,20,1,0,0.0,0.0,0.0,0.47065,0.0,0.0,0.0,0.0
3,21,1,0,0.0,0.0,0.0,0.5918667,0.0,0.0,0.0,0.0
3,22,1,0,0.0,0.0,0.0,0.5979,0.0,0.0,0.0,0.0
3,23,1,0,0.0,0.0,0.0,0.96503335,0.0,0.0,0.0,0.0
3,24,1,0,0.0,0.0,0.0,2.4324334,0.0,0.0,0.0,0.0
3,1,2,0,0.0,0.0,0.0,0.8633,0.0,0.0,0.0,0.0
3,2,2,0,0.0,0.0,0.0,0.36908334,0.0,0.0,0.0,0.0
3,3,2,0,0.0,0.0,0.0,0.2689,0.0,0.0,0.0,0.0
3,4,2,0,0.0,0.0,0.0,0.26536667,0.0,0.0,0.0,0.0
3,5,2,0,0.0,0.0,0.0,0.26440832,0.0,0.0,0.0,0.0
3,6,2,0,0.0,0.0,0.0,0.2641,0.0,0.0,0.0,0.0
3,7,2,0,0.0,0.0,0.0,0.29366666,0.0,0.0,0.0,43.7875
3,8,2,0,0.0,0.0,0.0,0.46481666,0.0,0.0,0.0,269.4
3,9,2,0,0.0,0.0,0.0,1.1309834,0.0,0.0,0.0,485.425
3,10,2,0,0.0,0.0,0.0,1.5371166,0.0,0.0,0.0,645.94165
3,11,2,0,0.0,0.0,0.0,1.3688542,0.0,0.0,0.0,756.1094
3,12,2,0,0.0,0.0,0.0,1.9279667,0.0,0.0,0.0,812.1875
3,13,2,0,0.0,0.0,0.0,1.5213,0.0,0.0,0.0,811.89166
3,14,2,0,0.0,0.0,0.0,2.3593,0.0,0.0,0.0,751.24585
3,15,2,0,0.0,0.0,0.0,0.6724667,0.0,0.0,0.0,600.8875
3,16,2,0,0.0,0.0,0.0,1.95955,0.0,0.0,0.0,463.59167
3,17,2,0,0.0,0.0,0.0,1.8886833,0.0,0.0,0.0,182.62083
3,18,2,0,0.0,0.0,0.0,0.92405,0.0,0.0,0.0,36.1125
3,19,2,0,0.0,0.0,0.0,1.4678167,0.0,0.0,0.0,0.0
3,20,2,0,0.0,0.0,0.0,0.81191665,0.0,0.0,0.0,0.0
3,21,2,0,0.0,0.0,0.0,1.0821834,0.0,0.0,0.0,0.0
3,22,2,0,0.0,0.0,0.0,0.6791667,0.0,0.0,0.0,0.0
3,23,2,0,0.0,0.0,0.0,0.58056664,0.0,0.0,0.0,0.0
3,24,2,0,0.0,0.0,0.0,2.0103333,0.0,0.0,0.0,0.0
